1490683739,-4.92853392759959
1490683741,-1.941586538155873
1490683743,1.0455654501914977
1490683745,1.0612513661384584
1490683747,1.0615241646766662
1490683749,1.0612513661384584
1490683751,1.0619333624839782
1490683796,1.0433830618858337
1490683816,0.9754562258720398
1490683836,0.8053663372993469
1490683856,0.7661515474319458
1490683876,0.7413268804550172
1490683929,8.45399522781372
1490683949,7.215489864349364
1490683969,6.5832792520523045
1490683997,9.386284232139587
1490684008,10.026678800582884
1490684018,10.064188599586487
1490684028,10.17058002948761
1490684038,10.24218964576721
1490684048,9.80843997001648
1490684058,9.8670916557312
1490684068,10.258557558059692
1490684078,9.580653190612793
1490684088,8.5215128660202
1490684098,8.649046182632446
1490684108,8.653820157051086
1490684118,8.44581127166748
1490684128,7.973869800567626
1490684138,7.246179699897764
1490684178,7.062722682952879
1490684179,7.1138724088668805
1490684181,7.122056365013122
1490684182,7.484196424484252
1490684184,7.150700211524963
1490684185,7.107734441757202
1490684187,6.9788371324539185
1490684188,7.029986858367917
1490684199,6.960423231124876
1490684208,9.323540568351744
1490684219,8.318959951400757
1490684229,6.792652130126953
1490684239,6.898361563682556
1490684249,6.786514163017271
1490684259,6.877901673316956
1490684269,6.843119859695435
1490684279,6.08883190155029
1490684289,5.8603631258010855
1490684299,6.075191974639893
1490684309,5.4136555194854745
1490684319,4.357243180274962
1490684329,2.832981348037722
1490684339,2.798199534416196
1490684349,2.755915760993957
1490684359,2.811157464981079
1490684369,1.7349672317504865
1490684370,4.224935889244078
1490684372,5.8596811294555655
1490684373,7.662197470664978
1490684375,1.9695739746093759
1490684385,9.332406520843504
1490684395,9.404016137123108
1490684405,9.561557292938232
1490684415,9.071883916854857
1490684425,7.581721901893615
1490684435,6.648750901222228
1490684445,6.541677474975585
1490684455,6.656252861022949
1490684465,6.783104181289673
1490684475,6.4864357709884635
1490684485,6.588053226470947
1490684495,6.445515990257261
1490684505,5.54800879955292
1490684515,4.304047465324404
1490684525,3.9746432304382298
1490684535,4.037386894226075
1490684545,3.797324180603029
1490684555,3.4529160261154184
1490684565,2.5506348609924316
1490684573,1.7247372865676875
1490684575,2.8663991689682007
1490684576,5.237700462341308
1490684578,6.232051134109498
1490684579,8.179832696914671
1490684583,4.554340124130249
1490684593,9.045968055725098
1490684603,8.43421733379364
1490684613,8.422623395919798
1490684623,8.389887571334837
1490684633,8.424669384956356
1490684643,7.899532198905945
1490684653,8.148460865020752
1490684663,8.014789581298826
1490684673,8.037295460700989
1490684683,8.004559636116026
1490684693,7.937041997909544
1490684703,7.909762144088744
1490684713,8.060483336448671
1490684723,7.859976410865782
1490684733,8.230982422828673
1490684743,7.7378990650177
1490684753,7.899532198905945
1490684763,7.982053756713866
1490684773,8.09321916103363
1490684783,8.042069435119629
1490684793,7.9527279138565055
1490684803,7.982053756713866
1490684813,7.532618165016175
1490684823,6.791288137435913
1490684833,6.306388735771179
1490684843,5.867865085601806
1490684853,5.8221713304519636
1490684863,5.730783820152285
1490684873,5.875367045402527
1490684883,5.310674071311949
1490684893,5.233608484268188
1490684903,4.93284809589386
1490684913,3.497245788574216
1490684924,2.2662423849105826
1490684934,2.2662423849105826
1490684944,2.0241336822509783
1490684952,1.6224378347396846
1490684953,3.433138132095337
1490684955,5.065837383270264
1490684956,6.823341965675353
1490684960,4.454768657684324
1490684970,8.918434739112852
1490684980,7.957501888275146
1490684990,7.901578187942504
1490685000,7.869524359703065
